       MD              Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace            Trace      
       ft       
  11832.50000000 UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF UNDEF 
  12137.00000000       0.07925915       0.07922881       0.07982514       0.08009741       0.08007095       0.07953002       0.07900227       0.07893125       0.07860507       0.07828011       0.07799095       0.07780962       0.07762698       0.07741950       0.07728514       0.07720508 
  12137.50000000       0.07904387       0.07903571       0.07967539       0.07999005       0.07999739       0.07947017       0.07895472       0.07889268       0.07856733       0.07824278       0.07795273       0.07776921       0.07758427       0.07737394       0.07723752       0.07715601 
  12138.00000000       0.07882859       0.07884264       0.07952566       0.07988271       0.07992384       0.07941032       0.07890717       0.07885411       0.07852958       0.07820545       0.07791451       0.07772882       0.07754155       0.07732838       0.07718989       0.07710695 
  12138.50000000       0.07861332       0.07864959       0.07937596       0.07977539       0.07985029       0.07935048       0.07885963       0.07881553       0.07849184       0.07816812       0.07787629       0.07768841       0.07749884       0.07728283       0.07714226       0.07705788 
  12139.00000000       0.07839806       0.07845656       0.07922627       0.07966807       0.07977676       0.07929065       0.07881210       0.07877697       0.07845410       0.07813079       0.07783807       0.07764801       0.07745612       0.07723727       0.07709463       0.07700882 
  12139.50000000       0.07820075       0.07827964       0.07908910       0.07956974       0.07970936       0.07923581       0.07876854       0.07874161       0.07841951       0.07809658       0.07780304       0.07761098       0.07741697       0.07719551       0.07705097       0.07696384 
  12140.00000000       0.07800837       0.07810717       0.07895537       0.07947389       0.07964365       0.07918234       0.07872607       0.07870714       0.07838577       0.07806321       0.07776888       0.07757486       0.07737879       0.07715478       0.07700840       0.07691999 
  12140.50000000       0.07781599       0.07793471       0.07882165       0.07937805       0.07957795       0.07912888       0.07868360       0.07867267       0.07835204       0.07802985       0.07773471       0.07753874       0.07734061       0.07711405       0.07696582       0.07687613 
  12141.00000000       0.07762363       0.07776228       0.07868796       0.07928222       0.07951225       0.07907543       0.07864114       0.07863820       0.07831831       0.07799649       0.07770055       0.07750263       0.07730243       0.07707333       0.07692325       0.07683227 
  12141.50000000       0.07743127       0.07758985       0.07855428       0.07918642       0.07944655       0.07902198       0.07859869       0.07860374       0.07828458       0.07796313       0.07766639       0.07746652       0.07726424       0.07703260       0.07688068       0.07678842 
  12142.00000000       0.07723892       0.07741746       0.07842062       0.07909063       0.07938087       0.07896855       0.07855624       0.07856927       0.07825086       0.07792977       0.07763222       0.07743040       0.07722607       0.07699187       0.07683811       0.07674456 
  12142.50000000       0.07704658       0.07724508       0.07828698       0.07899486       0.07931519       0.07891511       0.07851380       0.07853480       0.07821713       0.07789642       0.07759806       0.07739428       0.07718788       0.07695115       0.07679553       0.07670070 
  12143.00000000       0.07685424       0.07707271       0.07815336       0.07889911       0.07924952       0.07886168       0.07847136       0.07850034       0.07818341       0.07786305       0.07756389       0.07735817       0.07714970       0.07691041       0.07675295       0.07665684 
  12143.50000000       0.07666191       0.07690037       0.07801975       0.07880338       0.07918385       0.07880826       0.07842893       0.07846588       0.07814968       0.07782970       0.07752973       0.07732206       0.07711151       0.07686969       0.07671038       0.07661299 
  12144.00000000       0.07646960       0.07672804       0.07788616       0.07870766       0.07911819       0.07875485       0.07838651       0.07843142       0.07811596       0.07779635       0.07749556       0.07728594       0.07707333       0.07682896       0.07666781       0.07656913 
  12144.50000000       0.07631176       0.07657798       0.07774178       0.07856696       0.07897546       0.07860849       0.07823367       0.07827269       0.07795335       0.07762913       0.07732455       0.07711345       0.07689926       0.07665362       0.07649205       0.07639311 
  12145.00000000       0.07616485       0.07643497       0.07759396       0.07841201       0.07880831       0.07843267       0.07804585       0.07807460       0.07774989       0.07741951       0.07711017       0.07689776       0.07668214       0.07643564       0.07627410       0.07617524 
  12145.50000000       0.07601793       0.07629195       0.07744613       0.07825705       0.07864115       0.07825685       0.07785801       0.07787651       0.07754642       0.07720989       0.07689580       0.07668206       0.07646501       0.07621767       0.07605615       0.07595735 
  12146.00000000       0.07587102       0.07614893       0.07729831       0.07810209       0.07847399       0.07808103       0.07767017       0.07767841       0.07734296       0.07700027       0.07668141       0.07646637       0.07624789       0.07599968       0.07583821       0.07573947 
  12146.50000000       0.07572411       0.07600591       0.07715047       0.07794712       0.07830682       0.07790520       0.07748232       0.07748032       0.07713949       0.07679064       0.07646704       0.07625066       0.07603076       0.07578171       0.07562026       0.07552159 
  12147.00000000       0.07557720       0.07586288       0.07700263       0.07779215       0.07813966       0.07772937       0.07729447       0.07728221       0.07693601       0.07658100       0.07625266       0.07603497       0.07581364       0.07556373       0.07540231       0.07530371 
  12147.50000000       0.07543029       0.07571986       0.07685479       0.07763717       0.07797248       0.07755353       0.07710662       0.07708411       0.07673255       0.07637137       0.07603828       0.07581927       0.07559650       0.07534575       0.07518436       0.07508583 
  12148.00000000       0.07528338       0.07557683       0.07670694       0.07748218       0.07780530       0.07737768       0.07691875       0.07688601       0.07652906       0.07616173       0.07582390       0.07560357       0.07537938       0.07512777       0.07496642       0.07486794 
  12148.50000000       0.07513647       0.07543379       0.07655909       0.07732718       0.07763813       0.07720184       0.07673088       0.07668790       0.07632559       0.07595209       0.07560952       0.07538787       0.07516225       0.07490979       0.07474846       0.07465006 
  12149.00000000       0.07498956       0.07529075       0.07641123       0.07717218       0.07747094       0.07702599       0.07654300       0.07648979       0.07612211       0.07574245       0.07539514       0.07517217       0.07494511       0.07469182       0.07453052       0.07443218 
  12149.50000000       0.07484265       0.07514771       0.07626338       0.07701717       0.07730375       0.07685012       0.07635512       0.07629168       0.07591862       0.07553280       0.07518075       0.07495647       0.07472799       0.07447384       0.07431257       0.07421429 
  12150.00000000       0.07469574       0.07500467       0.07611551       0.07686216       0.07713656       0.07667426       0.07616723       0.07609356       0.07571514       0.07532316       0.07496637       0.07474076       0.07451086       0.07425585       0.07409462       0.07399642 
  12150.50000000       0.07454883       0.07486162       0.07596764       0.07670715       0.07696936       0.07649840       0.07597934       0.07589544       0.07551165       0.07511351       0.07475199       0.07452506       0.07429373       0.07403788       0.07387667       0.07377853 
  12151.00000000       0.07440192       0.07471856       0.07581977       0.07655212       0.07680216       0.07632253       0.07579144       0.07569733       0.07530816       0.07490385       0.07453761       0.07430936       0.07407659       0.07381990       0.07365872       0.07356065 
  12151.50000000       0.07425501       0.07457551       0.07567189       0.07639709       0.07663497       0.07614665       0.07560353       0.07549921       0.07510467       0.07469419       0.07432322       0.07409365       0.07385945       0.07360192       0.07344077       0.07334277 
  12152.00000000       0.07410811       0.07443246       0.07552400       0.07624205       0.07646775       0.07597076       0.07541562       0.07530108       0.07490117       0.07448453       0.07410884       0.07387795       0.07364232       0.07338393       0.07322282       0.07312489 
  12152.50000000       0.07396121       0.07428939       0.07537612       0.07608701       0.07630055       0.07579488       0.07522770       0.07510296       0.07469767       0.07427487       0.07389445       0.07366224       0.07342519       0.07316596       0.07300487       0.07290700 
  12153.00000000       0.07381430       0.07414633       0.07522823       0.07593197       0.07613333       0.07561898       0.07503977       0.07490483       0.07449417       0.07406520       0.07368007       0.07344653       0.07320805       0.07294798       0.07278692       0.07268912 
  12153.50000000       0.07366739       0.07400326       0.07508033       0.07577691       0.07596611       0.07544308       0.07485185       0.07470670       0.07429066       0.07385553       0.07346568       0.07323083       0.07299091       0.07273000       0.07256898       0.07247124 
  12154.00000000       0.07352049       0.07386019       0.07493243       0.07562185       0.07579889       0.07526718       0.07466391       0.07450857       0.07408716       0.07364586       0.07325128       0.07301512       0.07277378       0.07251202       0.07235102       0.07225335 
  12154.50000000       0.07337359       0.07371712       0.07478452       0.07546678       0.07563166       0.07509127       0.07447597       0.07431043       0.07388365       0.07343619       0.07303689       0.07279941       0.07255664       0.07229403       0.07213307       0.07203547 
  12155.00000000       0.07322668       0.07357404       0.07463662       0.07531171       0.07546443       0.07491536       0.07428802       0.07411230       0.07368014       0.07322651       0.07282250       0.07258370       0.07233950       0.07207605       0.07191512       0.07181758 
  12155.50000000       0.07307978       0.07343096       0.07448871       0.07515663       0.07529721       0.07473944       0.07410006       0.07391416       0.07347663       0.07301683       0.07260811       0.07236798       0.07212236       0.07185807       0.07169718       0.07159970 
  12156.00000000       0.07294177       0.07329655       0.07434976       0.07501095       0.07514009       0.07457417       0.07392348       0.07372801       0.07328543       0.07281984       0.07240670       0.07216533       0.07191836       0.07165328       0.07149242       0.07139501 
  12156.50000000       0.07280399       0.07316236       0.07421102       0.07486549       0.07498322       0.07440916       0.07374717       0.07354215       0.07309452       0.07262316       0.07220560       0.07196299       0.07171468       0.07144882       0.07128798       0.07119063 
  12157.00000000       0.07266621       0.07302816       0.07407229       0.07472002       0.07482635       0.07424413       0.07357085       0.07335629       0.07290363       0.07242647       0.07200450       0.07176065       0.07151100       0.07124435       0.07108355       0.07098626 
  12157.50000000       0.07252842       0.07289396       0.07393355       0.07457455       0.07466947       0.07407910       0.07339452       0.07317042       0.07271272       0.07222977       0.07180340       0.07155831       0.07130732       0.07103989       0.07087910       0.07078189 
  12158.00000000       0.07239064       0.07275975       0.07379480       0.07442907       0.07451259       0.07391407       0.07321820       0.07298455       0.07252181       0.07203308       0.07160230       0.07135597       0.07110363       0.07083542       0.07067467       0.07057751 
  12158.50000000       0.07225285       0.07262555       0.07365606       0.07428358       0.07435571       0.07374904       0.07304186       0.07279869       0.07233090       0.07183638       0.07140119       0.07115363       0.07089996       0.07063095       0.07047023       0.07037313 
  12159.00000000       0.07211506       0.07249134       0.07351731       0.07413810       0.07419882       0.07358399       0.07286552       0.07261282       0.07213999       0.07163969       0.07120010       0.07095129       0.07069627       0.07042648       0.07026579       0.07016876 
  12159.50000000       0.07197729       0.07235713       0.07337855       0.07399260       0.07404193       0.07341895       0.07268917       0.07242694       0.07194906       0.07144298       0.07099899       0.07074895       0.07049259       0.07022201       0.07006136       0.06996439 
  12160.00000000       0.07183950       0.07222292       0.07323979       0.07384711       0.07388504       0.07325389       0.07251282       0.07224108       0.07175815       0.07124628       0.07079788       0.07054660       0.07028890       0.07001755       0.06985692       0.06976001 
  12160.50000000       0.07170172       0.07208870       0.07310103       0.07370161       0.07372814       0.07308884       0.07233646       0.07205520       0.07156723       0.07104957       0.07059678       0.07034426       0.07008522       0.06981308       0.06965248       0.06955563 
  12161.00000000       0.07156394       0.07195448       0.07296226       0.07355610       0.07357123       0.07292378       0.07216009       0.07186932       0.07137631       0.07085286       0.07039567       0.07014191       0.06988153       0.06960861       0.06944805       0.06935126 
  12161.50000000       0.07142617       0.07182026       0.07282349       0.07341058       0.07341433       0.07275872       0.07198372       0.07168344       0.07118538       0.07065615       0.07019456       0.06993957       0.06967784       0.06940414       0.06924361       0.06914689 
  12162.00000000       0.07128838       0.07168604       0.07268472       0.07326505       0.07325742       0.07259364       0.07180735       0.07149755       0.07099445       0.07045944       0.06999346       0.06973723       0.06947415       0.06919967       0.06903917       0.06894251 
  12162.50000000       0.07115061       0.07155181       0.07254595       0.07311953       0.07310051       0.07242857       0.07163097       0.07131167       0.07080352       0.07026272       0.06979235       0.06953488       0.06927047       0.06899521       0.06883473       0.06873813 
  12163.00000000       0.07101283       0.07141758       0.07240716       0.07297400       0.07294360       0.07226349       0.07145458       0.07112578       0.07061259       0.07006600       0.06959125       0.06933253       0.06906678       0.06879073       0.06863029       0.06853376 
  12163.50000000       0.07087506       0.07128335       0.07226837       0.07282846       0.07278668       0.07209841       0.07127819       0.07093989       0.07042166       0.06986928       0.06939013       0.06913018       0.06886309       0.06858627       0.06842586       0.06832939 
  12164.00000000       0.07073728       0.07114911       0.07212958       0.07268292       0.07262976       0.07193332       0.07110179       0.07075400       0.07023072       0.06967255       0.06918903       0.06892783       0.06865940       0.06838180       0.06822142       0.06812501 
  12164.50000000       0.07059950       0.07101487       0.07199079       0.07253736       0.07247283       0.07176823       0.07092538       0.07056811       0.07003978       0.06947582       0.06898791       0.06872548       0.06845571       0.06817733       0.06801698       0.06792063 
  12165.00000000       0.07046173       0.07088063       0.07185199       0.07239181       0.07231590       0.07160313       0.07074898       0.07038222       0.06984884       0.06927909       0.06878681       0.06852313       0.06825202       0.06797286       0.06781254       0.06771626 
  12165.50000000       0.07032395       0.07074638       0.07171319       0.07224625       0.07215897       0.07143803       0.07057256       0.07019632       0.06965789       0.06908236       0.06858569       0.06832078       0.06804832       0.06776839       0.06760810       0.06751188 
  12166.00000000       0.07018618       0.07061213       0.07157438       0.07210068       0.07200203       0.07127292       0.07039614       0.07001042       0.06946695       0.06888562       0.06838458       0.06811843       0.06784463       0.06756392       0.06740367       0.06730750 
  12166.50000000       0.07004840       0.07047788       0.07143556       0.07195511       0.07184509       0.07110781       0.07021971       0.06982452       0.06927600       0.06868888       0.06818347       0.06791608       0.06764094       0.06735945       0.06719923       0.06710313 
  12167.00000000       0.06991062       0.07034362       0.07129675       0.07180953       0.07168815       0.07094270       0.07004328       0.06963861       0.06908505       0.06849214       0.06798235       0.06771372       0.06743724       0.06715498       0.06699479       0.06689876 
  12167.50000000       0.06977285       0.07020937       0.07115793       0.07166395       0.07153120       0.07077758       0.06986684       0.06945270       0.06889409       0.06829540       0.06778124       0.06751137       0.06723355       0.06695051       0.06679035       0.06669438 
  12168.00000000       0.06963508       0.07007510       0.07101911       0.07151835       0.07137425       0.07061245       0.06969039       0.06926680       0.06870314       0.06809865       0.06758013       0.06730901       0.06702985       0.06674604       0.06658591       0.06649000 
  12168.50000000       0.06949731       0.06994084       0.07088027       0.07137275       0.07121730       0.07044733       0.06951394       0.06908088       0.06851218       0.06790190       0.06737901       0.06710666       0.06682615       0.06654157       0.06638147       0.06628563 
  12169.00000000       0.06935953       0.06980658       0.07074144       0.07122716       0.07106034       0.07028219       0.06933749       0.06889497       0.06832121       0.06770515       0.06717789       0.06690431       0.06662246       0.06633710       0.06617703       0.06608125 
  12169.50000000       0.06922176       0.06967230       0.07060260       0.07108155       0.07090338       0.07011705       0.06916103       0.06870905       0.06813025       0.06750839       0.06697677       0.06670195       0.06641876       0.06613263       0.06597260       0.06587687 
  12170.00000000       0.06908400       0.06953803       0.07046376       0.07093593       0.07074641       0.06995191       0.06898455       0.06852314       0.06793928       0.06731164       0.06677566       0.06649959       0.06621505       0.06592816       0.06576815       0.06567249 
  12170.50000000       0.06894623       0.06940375       0.07032492       0.07079031       0.07058944       0.06978676       0.06880809       0.06833722       0.06774832       0.06711487       0.06657454       0.06629723       0.06601135       0.06572369       0.06556372       0.06546812 
  12171.00000000       0.06880846       0.06926947       0.07018607       0.07064469       0.07043247       0.06962161       0.06863160       0.06815130       0.06755734       0.06691811       0.06637342       0.06609488       0.06580766       0.06551922       0.06535927       0.06526374 
  12171.50000000       0.06867068       0.06913519       0.07004721       0.07049906       0.07027549       0.06945645       0.06845511       0.06796537       0.06736637       0.06672135       0.06617229       0.06589251       0.06560396       0.06531475       0.06515484       0.06505936 
  12172.00000000       0.06853186       0.06899987       0.06990729       0.07035231       0.07011731       0.06929002       0.06827728       0.06777802       0.06717393       0.06652307       0.06596963       0.06568860       0.06539869       0.06510871       0.06494883       0.06485341 
  12172.50000000       0.06838779       0.06885944       0.06976207       0.07020000       0.06995316       0.06911732       0.06809272       0.06758361       0.06697424       0.06631732       0.06575933       0.06547700       0.06518569       0.06489490       0.06473505       0.06463971 
  12173.00000000       0.06824373       0.06871900       0.06961685       0.07004770       0.06978901       0.06894460       0.06790816       0.06738919       0.06677453       0.06611156       0.06554902       0.06526539       0.06497268       0.06468109       0.06452128       0.06442600 
  12173.50000000       0.06809966       0.06857856       0.06947163       0.06989539       0.06962485       0.06877188       0.06772360       0.06719477       0.06657483       0.06590580       0.06533872       0.06505380       0.06475967       0.06446728       0.06430750       0.06421228 
  12174.00000000       0.06806003       0.06854831       0.06944175       0.06987425       0.06961448       0.06877768       0.06774317       0.06721647       0.06660369       0.06594141       0.06538026       0.06509922       0.06480897       0.06452105       0.06436421       0.06427076 
  12174.50000000       0.06813254       0.06863638       0.06953575       0.06999398       0.06976926       0.06897520       0.06798196       0.06747029       0.06687802       0.06623622       0.06569227       0.06542068       0.06513996       0.06486218       0.06471140       0.06462156 
  12175.00000000       0.06820506       0.06872445       0.06962974       0.07011372       0.06992406       0.06917272       0.06822076       0.06772411       0.06715234       0.06653103       0.06600428       0.06574214       0.06547096       0.06520332       0.06505859       0.06497236 
  12175.50000000       0.06827757       0.06881252       0.06972373       0.07023346       0.07007886       0.06937025       0.06845956       0.06797793       0.06742668       0.06682586       0.06631629       0.06606361       0.06580196       0.06554446       0.06540578       0.06532315 
  12176.00000000       0.06835009       0.06890059       0.06981771       0.07035320       0.07023367       0.06956778       0.06869838       0.06823175       0.06770101       0.06712068       0.06662831       0.06638508       0.06613296       0.06588559       0.06575298       0.06567395 
  12176.50000000       0.06842261       0.06898865       0.06991170       0.07047294       0.07038848       0.06976532       0.06893720       0.06848558       0.06797535       0.06741551       0.06694033       0.06670655       0.06646397       0.06622673       0.06610017       0.06602475 
  12177.00000000       0.06849512       0.06907671       0.07000567       0.07059269       0.07054330       0.06996287       0.06917602       0.06873941       0.06824970       0.06771034       0.06725235       0.06702801       0.06679497       0.06656788       0.06644736       0.06637555 
  12177.50000000       0.06856765       0.06916476       0.07009964       0.07071243       0.07069813       0.07016042       0.06941485       0.06899326       0.06852404       0.06800517       0.06756437       0.06734949       0.06712598       0.06690902       0.06679455       0.06672635 
  12178.00000000       0.06864017       0.06925281       0.07019362       0.07083219       0.07085297       0.07035799       0.06965369       0.06924709       0.06879839       0.06830001       0.06787639       0.06767096       0.06745699       0.06725017       0.06714175       0.06707714 
  12178.50000000       0.06871270       0.06934086       0.07028759       0.07095194       0.07100782       0.07055555       0.06989253       0.06950094       0.06907275       0.06859485       0.06818841       0.06799243       0.06778800       0.06759132       0.06748895       0.06742795 
  12179.00000000       0.06878522       0.06942891       0.07038154       0.07107169       0.07116267       0.07075313       0.07013138       0.06975478       0.06934710       0.06888970       0.06850044       0.06831391       0.06811901       0.06793247       0.06783614       0.06777875 
  12179.50000000       0.06885775       0.06951695       0.07047550       0.07119145       0.07131752       0.07095071       0.07037024       0.07000864       0.06962146       0.06918455       0.06881247       0.06863539       0.06845003       0.06827363       0.06818334       0.06812955 
  12180.00000000       0.06893028       0.06960499       0.07056946       0.07131121       0.07147239       0.07114829       0.07060910       0.07026248       0.06989582       0.06947940       0.06912450       0.06895687       0.06878104       0.06861478       0.06853054       0.06848036 
  12180.50000000       0.06900281       0.06969302       0.07066341       0.07143097       0.07162727       0.07134589       0.07084800       0.07051634       0.07017019       0.06977426       0.06943653       0.06927835       0.06911206       0.06895594       0.06887774       0.06883116 
  12181.00000000       0.06907535       0.06978105       0.07075735       0.07155074       0.07178215       0.07154349       0.07108691       0.07077020       0.07044456       0.07006911       0.06974857       0.06959984       0.06944308       0.06929711       0.06922494       0.06918196 
  12181.50000000       0.06914788       0.06986908       0.07085130       0.07167051       0.07193704       0.07174110       0.07132581       0.07102407       0.07071894       0.07036398       0.07006060       0.06992132       0.06977410       0.06963827       0.06957214       0.06953277 
  12182.00000000       0.06922042       0.06995710       0.07094524       0.07179028       0.07209193       0.07193872       0.07156471       0.07127794       0.07099331       0.07065884       0.07037263       0.07024281       0.07010512       0.06997943       0.06991934       0.06988358 
  12182.50000000       0.06929295       0.07004512       0.07103917       0.07191005       0.07224683       0.07213634       0.07180361       0.07153181       0.07126769       0.07095371       0.07068467       0.07056430       0.07043615       0.07032060       0.07026654       0.07023439 
  12183.00000000       0.06936549       0.07013313       0.07113311       0.07202983       0.07240175       0.07233396       0.07204252       0.07178568       0.07154208       0.07124858       0.07099672       0.07088579       0.07076718       0.07066178       0.07061375       0.07058519 
  12183.50000000       0.06943803       0.07022115       0.07122704       0.07214960       0.07255666       0.07253160       0.07228142       0.07203956       0.07181647       0.07154346       0.07130876       0.07120728       0.07109821       0.07100295       0.07096095       0.07093600 
  12184.00000000       0.06951057       0.07030916       0.07132096       0.07226939       0.07271159       0.07272924       0.07252032       0.07229345       0.07209086       0.07183834       0.07162080       0.07152878       0.07142924       0.07134412       0.07130815       0.07128681 
  12184.50000000       0.06958312       0.07039717       0.07141488       0.07238917       0.07286651       0.07292689       0.07275923       0.07254733       0.07236525       0.07213323       0.07193285       0.07185028       0.07176027       0.07168530       0.07165536       0.07163762 
  12185.00000000       0.06965566       0.07048517       0.07150880       0.07250895       0.07302146       0.07312454       0.07299813       0.07280122       0.07263965       0.07242811       0.07224490       0.07217178       0.07209130       0.07202648       0.07200257       0.07198843 
  12185.50000000       0.06972819       0.07057314       0.07160269       0.07262871       0.07317636       0.07332215       0.07323696       0.07305504       0.07291397       0.07272293       0.07255686       0.07249319       0.07242225       0.07236758       0.07234968       0.07233915 
  12186.00000000       0.06980070       0.07066111       0.07169656       0.07274845       0.07333124       0.07351974       0.07347576       0.07330883       0.07318827       0.07301769       0.07286879       0.07281456       0.07275315       0.07270862       0.07269674       0.07268982 
  12186.50000000       0.06987323       0.07074907       0.07179043       0.07286820       0.07348614       0.07371733       0.07371457       0.07356263       0.07346256       0.07331247       0.07318071       0.07313593       0.07308406       0.07304966       0.07304380       0.07304049 
  12187.00000000       0.06994575       0.07083702       0.07188429       0.07298794       0.07364105       0.07391493       0.07395337       0.07381643       0.07373686       0.07360724       0.07349263       0.07345730       0.07341496       0.07339071       0.07339086       0.07339115 
  12187.50000000       0.07001828       0.07092497       0.07197815       0.07310770       0.07379596       0.07411254       0.07419217       0.07407022       0.07401116       0.07390203       0.07380456       0.07377867       0.07374586       0.07373176       0.07373793       0.07374182 
  12188.00000000       0.07009080       0.07101292       0.07207201       0.07322745       0.07395087       0.07431015       0.07443096       0.07432403       0.07428546       0.07419682       0.07411648       0.07410005       0.07407677       0.07407282       0.07408500       0.07409249 
  12188.50000000       0.07016273       0.07110014       0.07216508       0.07334621       0.07410452       0.07450613       0.07466778       0.07457573       0.07455750       0.07448915       0.07442582       0.07441876       0.07440493       0.07441103       0.07442918       0.07444025 
  12189.00000000       0.07023358       0.07118605       0.07225677       0.07346320       0.07425587       0.07469919       0.07490107       0.07482368       0.07482547       0.07477713       0.07473055       0.07473271       0.07472820       0.07474422       0.07476823       0.07478282 
  12189.50000000       0.07030444       0.07127196       0.07234845       0.07358020       0.07440723       0.07489227       0.07513434       0.07507163       0.07509345       0.07506512       0.07503528       0.07504667       0.07505147       0.07507740       0.07510728       0.07512539 
  12190.00000000       0.07037530       0.07135787       0.07244013       0.07369720       0.07455860       0.07508534       0.07536763       0.07531958       0.07536143       0.07535311       0.07534002       0.07536063       0.07537474       0.07541059       0.07544634       0.07546797 
  12190.50000000       0.07044616       0.07144377       0.07253180       0.07381421       0.07470998       0.07527842       0.07560091       0.07556754       0.07562942       0.07564110       0.07564475       0.07567460       0.07569802       0.07574378       0.07578539       0.07581054 
  12191.00000000       0.07051703       0.07152967       0.07262348       0.07393121       0.07486136       0.07547151       0.07583419       0.07581551       0.07589741       0.07592911       0.07594948       0.07598856       0.07602130       0.07607697       0.07612444       0.07615311 
  12191.50000000       0.07058789       0.07161557       0.07271514       0.07404821       0.07501276       0.07566461       0.07606748       0.07606348       0.07616541       0.07621710       0.07625423       0.07630253       0.07634457       0.07641016       0.07646350       0.07649569 
  12192.00000000       0.07065876       0.07170147       0.07280681       0.07416523       0.07516415       0.07585771       0.07630076       0.07631145       0.07643340       0.07650511       0.07655896       0.07661650       0.07666785       0.07674336       0.07680256       0.07683826 
  12192.50000000       0.07072963       0.07178736       0.07289846       0.07428224       0.07531556       0.07605082       0.07653404       0.07655942       0.07670140       0.07679311       0.07686371       0.07693047       0.07699113       0.07707655       0.07714161       0.07718084 
  12193.00000000       0.07080049       0.07187324       0.07299012       0.07439925       0.07546698       0.07624394       0.07676732       0.07680739       0.07696941       0.07708112       0.07716844       0.07724444       0.07731442       0.07740975       0.07748067       0.07752342 
  12193.50000000       0.07087136       0.07195913       0.07308177       0.07451627       0.07561839       0.07643706       0.07700060       0.07705537       0.07723741       0.07736914       0.07747319       0.07755841       0.07763771       0.07774296       0.07781973       0.07786600 
  12194.00000000       0.07094224       0.07204501       0.07317342       0.07463329       0.07576982       0.07663019       0.07723388       0.07730336       0.07750542       0.07765716       0.07777794       0.07787239       0.07796100       0.07807616       0.07815879       0.07820858 
  12194.50000000       0.07101311       0.07213088       0.07326506       0.07475030       0.07592125       0.07682332       0.07746716       0.07755134       0.07777344       0.07794518       0.07808269       0.07818637       0.07828429       0.07840937       0.07849785       0.07855116 
  12195.00000000       0.07108399       0.07221676       0.07335670       0.07486733       0.07607269       0.07701647       0.07770044       0.07779934       0.07804146       0.07823320       0.07838743       0.07850035       0.07860757       0.07874258       0.07883691       0.07889374 
  12195.50000000       0.07115486       0.07230262       0.07344835       0.07498436       0.07622414       0.07720961       0.07793372       0.07804733       0.07830948       0.07852123       0.07869219       0.07881433       0.07893087       0.07907579       0.07917597       0.07923632 
  12196.00000000       0.07122574       0.07238849       0.07353997       0.07510138       0.07637560       0.07740277       0.07816700       0.07829533       0.07857750       0.07880926       0.07899694       0.07912831       0.07925417       0.07940900       0.07951503       0.07957891 
  12196.50000000       0.07129662       0.07247436       0.07363161       0.07521842       0.07652706       0.07759593       0.07840028       0.07854333       0.07884553       0.07909729       0.07930169       0.07944230       0.07957746       0.07974222       0.07985409       0.07992149 
  12197.00000000       0.07136750       0.07256021       0.07372323       0.07533545       0.07667853       0.07778911       0.07863355       0.07879134       0.07911357       0.07938533       0.07960645       0.07975628       0.07990076       0.08007544       0.08019316       0.08026408 
  12197.50000000       0.07143839       0.07264607       0.07381485       0.07545248       0.07683001       0.07798228       0.07886683       0.07903934       0.07938160       0.07967338       0.07991121       0.08007027       0.08022406       0.08040866       0.08053222       0.08060666 
  12198.00000000       0.07150927       0.07273193       0.07390647       0.07556953       0.07698149       0.07817546       0.07910011       0.07928736       0.07964963       0.07996142       0.08021598       0.08038426       0.08054736       0.08074189       0.08087129       0.08094925 
  12198.50000000       0.07158016       0.07281777       0.07399809       0.07568657       0.07713298       0.07836865       0.07933339       0.07953537       0.07991768       0.08024947       0.08052073       0.08069825       0.08087067       0.08107512       0.08121035       0.08129183 
  12199.00000000       0.07165104       0.07290362       0.07408970       0.07580361       0.07728448       0.07856185       0.07956666       0.07978339       0.08018573       0.08053752       0.08082550       0.08101225       0.08119398       0.08140834       0.08154942       0.08163442 
  12199.50000000       0.07172193       0.07298946       0.07418130       0.07592066       0.07743599       0.07875505       0.07979994       0.08003141       0.08045378       0.08082558       0.08113027       0.08132625       0.08151729       0.08174157       0.08188849       0.08197701 
  12200.00000000       0.07179282       0.07307530       0.07427291       0.07603770       0.07758750       0.07894826       0.08003322       0.08027944       0.08072183       0.08111364       0.08143503       0.08164024       0.08184060       0.08207481       0.08222756       0.08231959 
  12200.50000000       0.07186371       0.07316114       0.07436451       0.07615475       0.07773902       0.07914148       0.08026650       0.08052747       0.08098988       0.08140170       0.08173981       0.08195424       0.08216391       0.08240804       0.08256663       0.08266219 
  12201.00000000       0.07193460       0.07324697       0.07445610       0.07627181       0.07789055       0.07933469       0.08049978       0.08077550       0.08125794       0.08168977       0.08204458       0.08226825       0.08248722       0.08274128       0.08290569       0.08300477 
  12201.50000000       0.07200550       0.07333280       0.07454769       0.07638887       0.07804208       0.07952792       0.08073305       0.08102354       0.08152600       0.08197784       0.08234935       0.08258225       0.08281054       0.08307452       0.08324477       0.08334737 
  12202.00000000       0.07207640       0.07341862       0.07463928       0.07650592       0.07819362       0.07972116       0.08096632       0.08127157       0.08179408       0.08226591       0.08265413       0.08289625       0.08313385       0.08340777       0.08358384       0.08368996 
